date,open,high,low,close,open_usd,high_usd,low_usd,close_usd,volume,market cap
2018-12-23,2847.08513180,2899.44269940,2790.19260000,2833.24231580,3948.91000000,4021.53000000,3870.00000000,3929.71000000,40117.53152900,40117.53152900
2018-12-24,2833.24231580,3026.67404000,2829.72393340,2889.69504980,3929.71000000,4198.00000000,3924.83000000,4008.01000000,64647.80912900,64647.80912900
2018-12-25,2891.20910780,2898.33960000,2628.98868180,2700.63967420,4010.11000000,4020.00000000,3646.41000000,3745.79000000,62725.62943200,62725.62943200
2018-12-26,2700.47384880,2766.50840700,2636.43640520,2723.67498520,3745.56000000,3837.15000000,3656.74000000,3777.74000000,42629.37581700,42629.37581700
2018-12-27,2723.67498520,2749.80330040,2548.66430000,2572.39175180,3777.74000000,3813.98000000,3535.00000000,3567.91000000,44097.39291200,44097.39291200
2018-12-28,2572.37733220,2802.62950500,2552.29803920,2768.02967480,3567.89000000,3887.25000000,3540.04000000,3839.26000000,45964.30498700,45964.30498700
2018-12-29,2767.84222000,2806.05416000,2645.99660000,2664.25181360,3839.00000000,3892.00000000,3670.00000000,3695.32000000,38874.37390300,38874.37390300
2018-12-30,2665.25397580,2814.34543000,2637.27274200,2741.10107180,3696.71000000,3903.50000000,3657.90000000,3801.91000000,33222.36926200,33222.36926200
2018-12-31,2741.97345760,2746.93380000,2617.39532340,2669.71684200,3803.12000000,3810.00000000,3630.33000000,3702.90000000,29991.77835000,29991.77835000
2019-01-01,2668.51280540,2747.04915680,2625.80916000,2737.66199720,3701.23000000,3810.16000000,3642.00000000,3797.14000000,23741.68703300,23741.68703300
2019-01-02,2737.16452100,2798.94529720,2703.99944100,2781.94458880,3796.45000000,3882.14000000,3750.45000000,3858.56000000,35156.46336900,35156.46336900
2019-01-03,2781.23081860,2784.95828520,2689.25540000,2715.77304440,3857.57000000,3862.74000000,3730.00000000,3766.78000000,29406.94835900,29406.94835900
2019-01-04,2716.07585600,2756.76796720,2670.19989860,2733.96336980,3767.20000000,3823.64000000,3703.57000000,3792.01000000,29519.55467100,29519.55467100
2019-01-05,2732.57908820,2769.27697020,2704.39598000,2718.78674080,3790.09000000,3840.99000000,3751.00000000,3770.96000000,30490.66775100,30490.66775100
2019-01-06,2718.90209760,2903.89835580,2696.46520000,2874.97984800,3771.12000000,4027.71000000,3740.00000000,3987.60000000,36553.80670900,36553.80670900
2019-01-07,2874.99426760,2896.82554200,2827.34469940,2866.21994100,3987.62000000,4017.90000000,3921.53000000,3975.45000000,31869.84626400,31869.84626400
2019-01-08,2867.16442480,2934.24440400,2813.98494000,2851.56962740,3976.76000000,4069.80000000,3903.00000000,3955.13000000,38901.42312200,38901.42312200
2019-01-09,2851.80034100,2888.82987380,2833.48023920,2859.87531700,3955.45000000,4006.81000000,3930.04000000,3966.65000000,28989.43951100,28989.43951100
2019-01-10,2859.44993880,2881.04328980,2552.26920000,2585.34776240,3966.06000000,3996.01000000,3540.00000000,3585.88000000,59402.22851000,59402.22851000
2019-01-11,2585.34776240,2637.34484000,2498.19570000,2596.47248380,3585.88000000,3658.00000000,3465.00000000,3601.31000000,38338.65473300,38338.65473300
2019-01-12,2596.47248380,2608.64262620,2545.05940000,2583.36506740,3601.31000000,3618.19000000,3530.00000000,3583.13000000,21999.92835400,21999.92835400
2019-01-13,2584.06441800,2603.53087800,2481.10847400,2506.71047380,3584.10000000,3611.10000000,3441.30000000,3476.81000000,26385.75745400,26385.75745400
2019-01-14,2507.25120880,2647.34483260,2499.65207960,2614.33836820,3477.56000000,3671.87000000,3467.02000000,3626.09000000,35235.21121500,35235.21121500
2019-01-15,2614.33115840,2630.43785160,2535.41268760,2561.68519880,3626.08000000,3648.42000000,3516.62000000,3553.06000000,34137.99745900,34137.99745900
2019-01-16,2561.68519880,2627.97210000,2554.79983980,2589.64480320,3553.06000000,3645.00000000,3543.51000000,3591.84000000,27480.17997700,27480.17997700
2019-01-17,2589.64480320,2620.54600600,2545.34058220,2607.21508580,3591.84000000,3634.70000000,3530.39000000,3616.21000000,29755.44083800,29755.44083800
2019-01-18,2605.13145360,2609.94760000,2570.83443500,2591.82937260,3613.32000000,3620.00000000,3565.75000000,3594.87000000,22713.44675500,22713.44675500
2019-01-19,2591.82937260,2682.04560000,2591.36794540,2642.60799400,3594.87000000,3720.00000000,3594.23000000,3665.30000000,22171.57812300,22171.57812300
2019-01-20,2642.93243500,2663.10545540,2505.40550000,2551.75009440,3665.75000000,3693.73000000,3475.00000000,3539.28000000,27901.93859800,27901.93859800
2019-01-21,2551.73567480,2566.33551980,2505.76599000,2542.82436200,3539.26000000,3559.51000000,3475.50000000,3526.90000000,19644.43683900,19644.43683900
2019-01-22,2542.80994240,2601.65633000,2476.45815300,2574.56911140,3526.88000000,3608.50000000,3434.85000000,3570.93000000,29336.44296700,29336.44296700
2019-01-23,2574.19420180,2601.28142040,2533.88421000,2561.51216360,3570.41000000,3607.98000000,3514.50000000,3552.82000000,24938.84269800,24938.84269800
2019-01-24,2561.62031060,2587.59722000,2544.49703560,2573.62462760,3552.97000000,3589.00000000,3529.22000000,3569.62000000,20826.25118000,20826.25118000
2019-01-25,2573.22808860,2586.26340700,2539.65925980,2570.50278420,3569.07000000,3587.15000000,3522.51000000,3565.29000000,17608.34667100,17608.34667100
2019-01-26,2571.51215620,2640.90648120,2555.87410000,2570.47394500,3566.69000000,3662.94000000,3545.00000000,3565.25000000,19476.53234400,19476.53234400
2019-01-27,2570.74070760,2580.38742000,2513.33628000,2560.08462320,3565.62000000,3579.00000000,3486.00000000,3550.84000000,22735.59816200,22735.59816200
2019-01-28,2559.51504900,2565.06659500,2437.10706460,2475.95346700,3550.05000000,3557.75000000,3380.27000000,3434.15000000,40405.11140100,40405.11140100
2019-01-29,2475.84532000,2482.65858100,2415.22532160,2459.29161920,3434.00000000,3443.45000000,3349.92000000,3411.04000000,29544.92897700,29544.92897700
2019-01-30,2458.57063920,2507.56844000,2442.03135800,2493.27861640,3410.04000000,3478.00000000,3387.10000000,3458.18000000,23968.26024300,23968.26024300
2019-01-31,2492.78835000,2515.64341600,2464.88642400,2475.91741800,3457.50000000,3489.20000000,3418.80000000,3434.10000000,29607.19025300,29607.19025300
2019-02-01,2475.91741800,2514.77824000,2452.19717600,2496.08322860,3434.10000000,3488.00000000,3401.20000000,3462.07000000,25260.47615900,25260.47615900
2019-02-02,2496.17695600,2542.46387200,2480.38028420,2526.86907460,3462.20000000,3526.40000000,3440.29000000,3504.77000000,17920.80200000,17920.80200000
2019-02-03,2526.35717880,2531.42566820,2470.07748000,2493.22814780,3504.06000000,3511.09000000,3426.00000000,3458.11000000,19867.33639000,19867.33639000
2019-02-04,2493.22814780,2512.52878240,2475.34784380,2496.91235560,3458.11000000,3484.88000000,3433.31000000,3463.22000000,23131.98110800,23131.98110800
2019-02-05,2496.91235560,2508.26779060,2486.24906140,2502.94695820,3463.22000000,3478.97000000,3448.43000000,3471.59000000,25264.41503000,25264.41503000
2019-02-06,2502.93253860,2510.97146560,2436.91240000,2455.20366260,3471.57000000,3482.72000000,3380.00000000,3405.37000000,35310.24484600,35310.24484600
2019-02-07,2456.37886000,2470.40192100,2444.12220000,2450.17843200,3407.00000000,3426.45000000,3390.00000000,3398.40000000,18665.53863800,18665.53863800
2019-02-08,2450.17843200,2691.83650840,2431.93763800,2638.09465920,3398.40000000,3733.58000000,3373.10000000,3659.04000000,47968.05801300,47968.05801300
2019-02-09,2638.98146460,2653.22081960,2613.64622740,2642.52147640,3660.27000000,3680.02000000,3625.13000000,3665.18000000,24759.83371900,24759.83371900
2019-02-10,2642.52147640,2656.80409020,2602.56476480,2653.24965880,3665.18000000,3684.99000000,3609.76000000,3680.06000000,23250.60263400,23250.60263400
2019-02-11,2653.02615500,2656.73920200,2606.72481940,2617.91442900,3679.75000000,3684.90000000,3615.53000000,3631.05000000,24954.61457100,24954.61457100
2019-02-12,2617.91442900,2644.26624800,2582.79549320,2618.21003080,3631.05000000,3667.60000000,3582.34000000,3631.46000000,29479.59823000,29479.59823000
2019-02-13,2618.24607980,2645.99660000,2589.57991500,2602.30521200,3631.51000000,3670.00000000,3591.75000000,3609.40000000,25773.99764800,25773.99764800
2019-02-14,2601.54097320,2614.56187200,2572.53594780,2588.72194880,3608.34000000,3626.40000000,3568.11000000,3590.56000000,21753.50126100,21753.50126100
2019-02-15,2588.72915860,2633.90576540,2576.38598100,2597.30882060,3590.57000000,3653.23000000,3573.45000000,3602.47000000,20777.87289900,20777.87289900
2019-02-16,2597.32324020,2630.27923600,2594.02115180,2608.80124180,3602.49000000,3648.20000000,3597.91000000,3618.41000000,19565.99275100,19565.99275100
2019-02-17,2607.94327560,2667.70530780,2598.70031200,2644.25182840,3617.22000000,3700.11000000,3604.40000000,3667.58000000,25690.22777900,25690.22777900
2019-02-18,2644.28066760,2829.84650000,2635.18190000,2810.81262800,3667.62000000,3925.00000000,3655.00000000,3898.60000000,64042.73049200,64042.73049200
2019-02-19,2809.91140300,2879.96902960,2780.09888000,2817.43843420,3897.35000000,3994.52000000,3856.00000000,3907.79000000,50207.17266700,50207.17266700
2019-02-20,2817.12120300,2874.53284040,2790.66844680,2862.10314520,3907.35000000,3986.98000000,3870.66000000,3969.74000000,36205.14085000,36205.14085000
2019-02-21,2862.10314520,2895.80175040,2812.56460940,2838.72176380,3969.74000000,4016.48000000,3901.03000000,3937.31000000,31103.88472800,31103.88472800
2019-02-22,2838.72176380,2875.26824000,2831.03611700,2856.52276000,3937.31000000,3988.00000000,3926.65000000,3962.00000000,23943.16375000,23943.16375000
2019-02-23,2856.52276000,3000.73317960,2835.72248700,2968.82260480,3962.00000000,4162.02000000,3933.15000000,4117.76000000,33657.94288300,33657.94288300
2019-02-24,2968.99564000,3026.67404000,2676.75360680,2699.03188880,4118.00000000,4198.00000000,3712.66000000,3743.56000000,62224.18689000,62224.18689000
2019-02-25,2699.03188880,2792.11040680,2696.46520000,2759.85376160,3743.56000000,3872.66000000,3740.00000000,3827.92000000,38102.96624500,38102.96624500
2019-02-26,2760.22867120,2769.65187980,2723.14146000,2746.37864540,3828.44000000,3841.51000000,3777.00000000,3809.23000000,28838.74803600,28838.74803600
2019-02-27,2746.43632380,2767.73407300,2651.16602660,2752.75210860,3809.31000000,3838.85000000,3677.17000000,3818.07000000,31500.99546600,31500.99546600
2019-02-28,2752.73047920,2803.17024000,2713.67499260,2749.59421620,3818.04000000,3888.00000000,3763.87000000,3813.69000000,32561.96104400,32561.96104400
2019-03-01,2750.00517480,2780.81986000,2749.10394980,2756.30654000,3814.26000000,3857.00000000,3813.01000000,3823.00000000,23174.57217000,23174.57217000
2019-03-02,2755.70812660,2769.50768380,2719.71680500,2754.09313140,3822.17000000,3841.31000000,3772.25000000,3819.93000000,19445.83835500,19445.83835500
2019-03-03,2754.12197060,2764.95830000,2726.25609360,2745.31159500,3819.97000000,3835.00000000,3781.32000000,3807.75000000,16718.16541000,16718.16541000
2019-03-04,2745.00157360,2761.35340000,2646.49407620,2678.65699400,3807.32000000,3830.00000000,3670.69000000,3715.30000000,34742.84166000,34742.84166000
2019-03-05,2679.23377800,2795.31155800,2670.18547900,2781.34617540,3716.10000000,3877.10000000,3703.55000000,3857.73000000,32962.53616200,32962.53616200
2019-03-06,2781.23802840,2816.86886000,2749.16162820,2784.30940320,3857.58000000,3907.00000000,3813.09000000,3861.84000000,24775.11883000,24775.11883000
2019-03-07,2784.30940320,2815.71529200,2768.85159200,2792.81696720,3861.84000000,3905.40000000,3840.40000000,3873.64000000,26455.25766100,26455.25766100
2019-03-08,2792.80975740,2834.89336000,2739.72400000,2786.50839220,3873.63000000,3932.00000000,3800.00000000,3864.89000000,34730.36659200,34730.36659200
2019-03-09,2786.50118240,2863.55231500,2779.19765500,2842.85297920,3864.88000000,3971.75000000,3854.75000000,3943.04000000,30979.74765300,30979.74765300
2019-03-10,2843.13416140,2843.13416140,2798.62085620,2823.94888360,3943.43000000,3943.43000000,3881.69000000,3916.82000000,23187.56141200,23187.56141200
2019-03-11,2823.35047020,2838.48384040,2761.35340000,2791.35337780,3915.99000000,3936.98000000,3830.00000000,3871.61000000,38066.88570500,38066.88570500
2019-03-12,2791.35337780,2815.57109600,2758.51273880,2799.37067540,3871.61000000,3905.20000000,3826.06000000,3882.73000000,26921.00862200,26921.00862200
2019-03-13,2799.34183620,2807.17888880,2768.56320000,2787.30868000,3882.69000000,3893.56000000,3840.00000000,3866.00000000,24461.00875700,24461.00875700
2019-03-14,2787.30868000,2826.24160000,2747.24382140,2795.32597760,3866.00000000,3920.00000000,3810.43000000,3877.12000000,27048.74853000,27048.74853000
2019-03-15,2795.32597760,2840.09883560,2791.77875600,2828.95248480,3877.12000000,3939.22000000,3872.20000000,3923.76000000,21740.06149800,21740.06149800
2019-03-16,2829.45717080,2925.00144040,2827.66914040,2888.23146040,3924.46000000,4056.98000000,3921.98000000,4005.98000000,28568.37612400,28568.37612400
2019-03-17,2888.23146040,2892.57176000,2847.87820980,2870.32231720,4005.98000000,4012.00000000,3950.01000000,3981.14000000,18814.25557700,18814.25557700
2019-03-18,2870.83421300,2910.59626000,2850.27186340,2875.13125380,3981.85000000,4037.00000000,3953.33000000,3987.81000000,22454.47801000,22454.47801000
2019-03-19,2875.14567340,2906.27038000,2862.29060000,2895.11681940,3987.83000000,4031.00000000,3970.00000000,4015.53000000,19893.74181500,19893.74181500
2019-03-20,2896.52273040,2919.96900000,2869.86089000,2914.95097920,4017.48000000,4050.00000000,3980.50000000,4043.04000000,23432.30025500,23432.30025500
2019-03-21,2914.95097920,2933.89833360,2797.40960980,2869.96182720,4043.04000000,4069.32000000,3880.01000000,3980.64000000,35997.68211900,35997.68211900
2019-03-22,2870.11323300,2889.68784000,2861.02888500,2874.49679140,3980.85000000,4008.00000000,3968.25000000,3986.93000000,20022.60631800,20022.60631800
2019-03-23,2875.18893220,2897.49605340,2868.06564980,2888.25308980,3987.89000000,4018.83000000,3978.01000000,4006.01000000,17302.60431800,17302.60431800
2019-03-24,2888.25308980,2888.26029960,2847.87100000,2878.28193640,4006.01000000,4006.02000000,3950.00000000,3992.18000000,17179.85064800,17179.85064800
2019-03-25,2877.68352300,2883.41531400,2803.68213580,2837.86379760,3991.35000000,3999.30000000,3888.71000000,3936.12000000,33192.89021700,33192.89021700
2019-03-26,2837.39516060,2854.34540040,2807.49612000,2846.82557900,3935.47000000,3958.98000000,3894.00000000,3948.55000000,29349.53762700,29349.53762700
2019-03-27,2846.98419460,2918.52704000,2837.88542700,2911.35328900,3948.77000000,4048.00000000,3936.15000000,4038.05000000,32364.55585200,32364.55585200
2019-03-28,2912.45638840,2912.54290600,2885.36196000,2903.97045380,4039.58000000,4039.70000000,4002.00000000,4027.81000000,20089.29387500,20089.29387500
2019-03-29,2904.26605560,2973.11243580,2901.24514940,2958.36118500,4028.22000000,4123.71000000,4024.03000000,4103.25000000,30084.21744400,30084.21744400
2019-03-30,2959.07495520,2984.85720000,2921.41096000,2961.04323060,4104.24000000,4140.00000000,4052.00000000,4106.97000000,19509.29260100,19509.29260100
2019-03-31,2961.05765020,2967.64019760,2943.45131860,2958.86587100,4106.99000000,4116.12000000,4082.57000000,4103.95000000,13525.08743300,13525.08743300
2019-04-01,2957.77719120,2998.33952600,2932.22566000,2988.14486880,4102.44000000,4158.70000000,4067.00000000,4144.56000000,25507.06764100,25507.06764100
2019-04-02,2988.13044920,3531.35283020,2985.24652920,3502.00894420,4144.54000000,4897.99000000,4140.54000000,4857.29000000,105383.63926300,105383.63926300
2019-04-03,3501.93684620,3803.17670980,3427.17843000,3556.30594800,4857.19000000,5275.01000000,4753.50000000,4932.60000000,109890.12574300,109890.12574300
2019-04-04,3556.29873820,3633.07589840,3444.12146000,3531.83588680,4932.59000000,5039.08000000,4777.00000000,4898.66000000,61054.25416800,61054.25416800
2019-04-05,3531.82146720,3625.24605560,3518.82940760,3608.46885100,4898.64000000,5028.22000000,4880.62000000,5004.95000000,39768.55280600,39768.55280600
2019-04-06,3608.47606080,3752.70090000,3553.41481820,3636.54381220,5004.96000000,5205.00000000,4928.59000000,5043.89000000,41770.84231300,41770.84231300
2019-04-07,3635.23162860,3773.60932000,3623.64548000,3727.66126460,5042.07000000,5234.00000000,5026.00000000,5170.27000000,37615.48680400,37615.48680400
2019-04-08,3727.66126460,3824.79890000,3633.01822000,3775.70016200,5170.27000000,5305.00000000,5039.00000000,5236.90000000,50178.43078200,50178.43078200
2019-04-09,3776.76721240,3776.78163200,3660.18474640,3713.04700000,5238.38000000,5238.40000000,5076.68000000,5150.00000000,34067.01231100,34067.01231100
2019-04-10,3713.04700000,3909.15356000,3702.23230000,3827.14208500,5150.00000000,5422.00000000,5135.00000000,5308.25000000,40073.62047100,40073.62047100
2019-04-11,3826.86090280,3844.74841660,3552.26846000,3617.42342260,5307.86000000,5332.67000000,4927.00000000,5017.37000000,54696.60068600,54696.60068600
2019-04-12,3617.42342260,3662.99656840,3504.84239560,3639.51424980,5017.37000000,5080.58000000,4861.22000000,5048.01000000,33276.67861400,33276.67861400
2019-04-13,3638.78606000,3676.27702000,3607.78392000,3637.50271560,5047.00000000,5099.00000000,5004.00000000,5045.22000000,17292.45680200,17292.45680200
2019-04-14,3639.11050100,3715.20273020,3604.90000000,3699.56467400,5047.45000000,5152.99000000,5000.00000000,5131.30000000,18281.60773900,18281.60773900
2019-04-15,3699.55025440,3725.57763240,3568.85100000,3622.88845100,5131.28000000,5167.38000000,4950.00000000,5024.95000000,29057.19158100,29057.19158100
2019-04-16,3622.88845100,3747.45216560,3607.74066120,3730.14864560,5024.95000000,5197.72000000,5003.94000000,5173.72000000,24242.22949300,24242.22949300
2019-04-17,3730.14864560,3771.01379200,3710.73986400,3751.12916360,5173.72000000,5230.40000000,5146.80000000,5202.82000000,23307.53613400,23307.53613400
2019-04-18,3750.83356180,3811.82126000,3748.23082400,3791.23007120,5202.41000000,5287.00000000,5198.80000000,5258.44000000,22619.23900100,22619.23900100
2019-04-19,3791.23007120,3835.61360000,3731.07150000,3791.40310640,5258.44000000,5320.00000000,5175.00000000,5258.68000000,24611.23632300,24611.23632300
2019-04-20,3791.40310640,3845.28915160,3770.79749800,3815.23149540,5258.68000000,5333.42000000,5230.10000000,5291.73000000,19168.90827400,19168.90827400
2019-04-21,3816.08225180,3831.54006300,3723.86170000,3789.57181720,5292.91000000,5314.35000000,5165.00000000,5256.14000000,25549.57093900,25549.57093900
2019-04-22,3790.48746180,3893.29200000,3755.11618300,3862.39079720,5257.41000000,5400.00000000,5208.35000000,5357.14000000,29563.85230900,29563.85230900
2019-04-23,3862.39079720,4037.48800000,3844.56096180,3960.56664380,5357.14000000,5600.00000000,5332.41000000,5493.31000000,41262.10391700,41262.10391700
2019-04-24,3958.83629180,4024.65455600,3845.23868300,3904.10670000,5490.91000000,5582.20000000,5333.35000000,5415.00000000,48224.15241300,48224.15241300
2019-04-25,3904.10670000,3959.50680320,3678.43996000,3763.44350200,5415.00000000,5491.84000000,5102.00000000,5219.90000000,49636.08994800,49636.08994800
2019-04-26,3763.85446060,3972.59980000,3721.42478760,3831.35981800,5220.47000000,5510.00000000,5161.62000000,5314.10000000,48912.29451300,48912.29451300
2019-04-27,3832.00870000,3851.83565000,3790.67491660,3818.08657620,5315.00000000,5342.50000000,5257.67000000,5295.69000000,15422.89693500,15422.89693500
2019-04-28,3818.08657620,3850.03320000,3791.97989040,3826.61576960,5295.69000000,5340.00000000,5259.48000000,5307.52000000,14371.43386900,14371.43386900
2019-04-29,3828.26681380,3844.26536000,3733.81122400,3776.59417720,5309.81000000,5332.00000000,5178.80000000,5238.14000000,19918.13507900,19918.13507900
2019-04-30,3776.59417720,3850.01878040,3743.43630700,3836.19759380,5238.14000000,5339.98000000,5192.15000000,5320.81000000,22238.06823000,22238.06823000
2019-05-01,3837.01230120,3894.73396000,3832.87387600,3881.17953600,5321.94000000,5402.00000000,5316.20000000,5383.20000000,17217.47321600,17217.47321600
2019-05-02,3881.17953600,3992.78724000,3871.66260000,3960.24941260,5383.20000000,5538.00000000,5370.00000000,5492.87000000,22795.78783500,22795.78783500
2019-05-03,3961.64811380,4213.40712000,3949.21841860,4161.99403620,5494.81000000,5844.00000000,5477.57000000,5772.69000000,46297.17284900,46297.17284900
2019-05-04,4160.50160760,4253.78200000,4028.43970100,4202.91686100,5770.62000000,5900.00000000,5587.45000000,5829.45000000,39682.40899100,39682.40899100
2019-05-05,4203.19083340,4210.45110200,4106.70208000,4164.10650760,5829.83000000,5839.90000000,5696.00000000,5775.62000000,23822.54377500,23822.54377500
2019-05-06,4162.34731640,4185.28890000,4051.28755720,4144.04163420,5773.18000000,5805.00000000,5619.14000000,5747.79000000,25256.59632500,25256.59632500
2019-05-07,4145.57732160,4346.36304180,4144.00558520,4215.09421320,5749.92000000,6028.41000000,5747.74000000,5846.34000000,39905.06442200,39905.06442200
2019-05-08,4215.09421320,4336.49282560,4161.64075600,4316.71634420,5846.34000000,6014.72000000,5772.20000000,5987.29000000,23074.05152000,23074.05152000
2019-05-09,4316.26212680,4487.77605900,4314.13523580,4476.69459640,5986.66000000,6224.55000000,5983.71000000,6209.18000000,27453.01143600,27453.01143600
2019-05-10,4477.24975100,4663.96194160,4449.88856000,4595.04346340,6209.95000000,6468.92000000,6172.00000000,6373.33000000,36623.61079000,36623.61079000
2019-05-11,4596.36285680,5294.86991020,4594.69739300,5101.81309560,6375.16000000,7343.99000000,6372.85000000,7076.22000000,74022.42439300,74022.42439300
2019-05-12,5101.82751520,5423.05294440,4866.61500000,5023.29116380,7076.24000000,7521.78000000,6750.00000000,6967.31000000,86948.97533900,86948.97533900
2019-05-13,5023.96167520,5839.93800000,4953.13260000,5616.94609580,6968.24000000,8100.00000000,6870.00000000,7790.71000000,85804.73533300,85804.73533300
2019-05-14,5620.48610760,6031.71868000,5479.13076880,5730.03180880,7795.62000000,8366.00000000,7599.56000000,7947.56000000,76583.72260300,76583.72260300
2019-05-15,5728.37355480,5947.36402000,5659.69300000,5890.31287260,7945.26000000,8249.00000000,7850.00000000,8169.87000000,37884.32721100,37884.32721100
2019-05-16,5889.74329840,5998.55360000,5555.15090000,5671.65405820,8169.08000000,8320.00000000,7705.00000000,7866.59000000,69630.51399600,69630.51399600
2019-05-17,5673.15369660,5713.76650000,4984.13474000,5302.99535480,7868.67000000,7925.00000000,6913.00000000,7355.26000000,88752.00815900,88752.00815900
2019-05-18,5303.00977440,5377.06884000,5159.77267780,5232.47630100,7355.28000000,7458.00000000,7156.61000000,7257.45000000,37054.94477900,37054.94477900
2019-05-19,5232.38257360,5966.17438820,5222.11581840,5874.89111040,7257.32000000,8275.09000000,7243.08000000,8148.48000000,65577.44205800,65577.44205800
2019-05-20,5874.50178120,5880.33450940,5445.56194000,5723.24738700,8147.94000000,8156.03000000,7553.00000000,7938.15000000,65859.20856400,65859.20856400
2019-05-21,5722.53361680,5798.35187360,5602.73558000,5699.25317260,7937.16000000,8042.32000000,7771.00000000,7904.87000000,52301.75224700,52301.75224700
2019-05-22,5698.97199040,5779.37568000,5382.11570000,5499.94546140,7904.48000000,8016.00000000,7465.00000000,7628.43000000,49136.99458900,49136.99458900
2019-05-23,5499.49124400,5725.28776040,5379.23178000,5660.78167980,7627.80000000,7940.98000000,7461.00000000,7851.51000000,49648.18470100,49648.18470100
2019-05-24,5659.65695100,5861.56740000,5599.13068000,5742.51197260,7849.95000000,8130.00000000,7766.00000000,7964.87000000,46664.78532500,46664.78532500
2019-05-25,5742.25962960,5834.02596400,5701.75497320,5786.16010180,7964.52000000,8091.80000000,7908.34000000,8025.41000000,28414.32881700,28414.32881700
2019-05-26,5784.42254000,6301.36520000,5647.73915160,6210.83174140,8023.00000000,8740.00000000,7833.42000000,8614.43000000,49652.14456700,49652.14456700
2019-05-27,6209.46908920,6422.72055360,6192.49722000,6313.13159360,8612.54000000,8908.32000000,8589.00000000,8756.32000000,51886.76879300,51886.76879300
2019-05-28,6310.39186960,6343.53532020,6135.99401740,6283.80212720,8752.52000000,8798.49000000,8510.63000000,8715.64000000,31470.55153400,31470.55153400
2019-05-29,6284.68893260,6308.57500000,6060.99046800,6233.36236640,8716.87000000,8750.00000000,8406.60000000,8645.68000000,33880.86592200,33880.86592200
2019-05-30,6233.95357000,6542.35997480,5771.44490000,5962.17294920,8646.50000000,9074.26000000,8005.00000000,8269.54000000,70379.99852100,70379.99852100
2019-05-31,5960.41375800,6196.10212000,5846.06633000,6167.98390000,8267.10000000,8594.00000000,8108.50000000,8555.00000000,44727.49162000,44727.49162000
2019-06-01,6167.98390000,6219.17348000,6086.77271280,6160.10358860,8555.00000000,8626.00000000,8442.36000000,8544.07000000,31868.23415700,31868.23415700
2019-06-02,6160.84619800,6355.28008440,6145.63352000,6291.25706040,8545.10000000,8814.78000000,8524.00000000,8725.98000000,27835.13326500,27835.13326500
2019-06-03,6291.27148000,6345.30893100,5826.09518400,5851.34390360,8726.00000000,8800.95000000,8080.80000000,8115.82000000,45692.96510400,45692.96510400
2019-06-04,5851.22854680,5851.22854680,5393.66579960,5542.19488940,8115.66000000,8115.66000000,7481.02000000,7687.03000000,74143.94894100,74143.94894100
2019-06-05,5542.20209920,5693.36276600,5459.82292440,5606.70097000,7687.04000000,7896.70000000,7572.78000000,7776.50000000,48679.65645500,48679.65645500
2019-06-06,5607.84011840,5672.76436740,5367.39328840,5614.05496600,7778.08000000,7868.13000000,7444.58000000,7786.70000000,36624.11874700,36624.11874700
2019-06-07,5614.68221860,5839.93800000,5578.57554020,5753.80251940,7787.57000000,8100.00000000,7737.49000000,7980.53000000,33942.22565800,33942.22565800
2019-06-08,5752.65616120,5800.03175700,5588.31598000,5691.14214760,7978.94000000,8044.65000000,7751.00000000,7893.62000000,22657.32963400,22657.32963400
2019-06-09,5692.33897440,5720.97630000,5412.15172680,5499.72916740,7895.28000000,7935.00000000,7506.66000000,7628.13000000,31568.46515700,31568.46515700
2019-06-10,5499.32541860,5782.25960000,5415.28078000,5755.40309500,7627.57000000,8020.00000000,7511.00000000,7982.75000000,36756.07846800,36756.07846800
2019-06-11,5754.14138000,5775.04980000,5545.94398540,5684.85520200,7981.00000000,8010.00000000,7692.23000000,7884.90000000,30334.99942700,30334.99942700
2019-06-12,5684.85520200,5912.03600000,5615.70601020,5859.86588720,7884.90000000,8200.00000000,7788.99000000,8127.64000000,41597.08262200,41597.08262200
2019-06-13,5859.86588720,5991.21402360,5775.07142940,5925.40296920,8127.64000000,8309.82000000,8010.03000000,8218.54000000,30467.76434100,30467.76434100
2019-06-14,5923.88891120,6261.28592180,5871.89183360,6236.47700000,8216.44000000,8684.41000000,8144.32000000,8650.00000000,39835.24625500,39835.24625500
2019-06-15,6237.11146240,6391.48049020,6177.08987740,6350.89652600,8650.88000000,8864.99000000,8567.63000000,8808.70000000,31791.63603900,31791.63603900
2019-06-16,6352.38895460,6728.90634000,6315.78480000,6455.17186340,8810.77000000,9333.00000000,8760.00000000,8953.33000000,63289.25121900,63289.25121900
2019-06-17,6454.93394000,6808.93512000,6452.77100000,6715.17888080,8953.00000000,9444.00000000,8950.00000000,9313.96000000,47895.48537400,47895.48537400
2019-06-18,6713.85948740,6731.32883280,6452.77100000,6547.61591900,9312.13000000,9336.36000000,8950.00000000,9081.55000000,51554.56940100,51554.56940100
2019-06-19,6547.91873060,6707.99792000,6459.98080000,6673.02318020,9081.97000000,9304.00000000,8960.00000000,9255.49000000,32147.70649500,32147.70649500
2019-06-20,6671.77588480,6914.19820000,6615.13569600,6861.65317760,9253.76000000,9590.00000000,9175.20000000,9517.12000000,34556.05398200,34556.05398200
2019-06-21,6862.33089880,7335.96429020,6862.33089880,7325.05586280,9518.06000000,10174.99000000,9518.06000000,10159.86000000,50484.41589200,50484.41589200
